doc_num,Nom du fichier,year,Taille (Ko),Dossier et nom
20771,1976_9013_COM_1976_0508_XM_PACKAGE.txt,1976,166.228515625,H:\Corpus_commission\txt_files\1976_9013_COM_1976_0508_XM_PACKAGE.txt
20772,1976_9013_COM_1976_0537_XM_PACKAGE.txt,1976,90.1572265625,H:\Corpus_commission\txt_files\1976_9013_COM_1976_0537_XM_PACKAGE.txt
20773,1976_9013_COM_1976_0546_XM_PACKAGE.txt,1976,460.578125,H:\Corpus_commission\txt_files\1976_9013_COM_1976_0546_XM_PACKAGE.txt
20774,1976_9013_COM_1976_0557_XM_PACKAGE.txt,1976,822.373046875,H:\Corpus_commission\txt_files\1976_9013_COM_1976_0557_XM_PACKAGE.txt
20775,1976_9013_COM_1976_0575_XM_PACKAGE.txt,1976,78.4912109375,H:\Corpus_commission\txt_files\1976_9013_COM_1976_0575_XM_PACKAGE.txt
20776,1976_9014_COM_1976_0583_XM_PACKAGE.txt,1976,55.5224609375,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0583_XM_PACKAGE.txt
20777,1976_9014_COM_1976_0592_XM_PACKAGE.txt,1976,95.9697265625,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0592_XM_PACKAGE.txt
20778,1976_9014_COM_1976_0598_XM_PACKAGE.txt,1976,261.923828125,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0598_XM_PACKAGE.txt
20779,1976_9014_COM_1976_0600_XM_PACKAGE.txt,1976,19.1611328125,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0600_XM_PACKAGE.txt
20780,1976_9014_COM_1976_0620_XM_PACKAGE.txt,1976,196.6767578125,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0620_XM_PACKAGE.txt
20781,1976_9014_COM_1976_0632_XM_PACKAGE.txt,1976,126.4140625,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0632_XM_PACKAGE.txt
20782,1976_9014_COM_1976_0652_XM_PACKAGE.txt,1976,103.6484375,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0652_XM_PACKAGE.txt
20783,1976_9014_COM_1976_0653_XM_PACKAGE.txt,1976,11.1865234375,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0653_XM_PACKAGE.txt
20784,1976_9014_COM_1976_0654_XM_PACKAGE.txt,1976,6.5517578125,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0654_XM_PACKAGE.txt
20785,1976_9014_COM_1976_0660_XM_PACKAGE.txt,1976,457.734375,H:\Corpus_commission\txt_files\1976_9014_COM_1976_0660_XM_PACKAGE.txt
20786,1976_9015_COM_1976_0672_XM_PACKAGE.txt,1976,104.6162109375,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0672_XM_PACKAGE.txt
20787,1976_9015_COM_1976_0692_XM_PACKAGE.txt,1976,140.77734375,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0692_XM_PACKAGE.txt
20788,1976_9015_COM_1976_0694_XM_PACKAGE.txt,1976,115.0068359375,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0694_XM_PACKAGE.txt
20789,1976_9015_COM_1976_0704_XM_PACKAGE.txt,1976,112.177734375,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0704_XM_PACKAGE.txt
20790,1976_9015_COM_1976_0708_XM_PACKAGE.txt,1976,149.23828125,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0708_XM_PACKAGE.txt
20791,1976_9015_COM_1976_0714_XM_PACKAGE.txt,1976,557.1103515625,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0714_XM_PACKAGE.txt
20792,1976_9015_COM_1976_0716_XM_PACKAGE.txt,1976,34.5078125,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0716_XM_PACKAGE.txt
20793,1976_9015_COM_1976_0855_XM_PACKAGE.txt,1976,87.8515625,H:\Corpus_commission\txt_files\1976_9015_COM_1976_0855_XM_PACKAGE.txt
20794,1977_0001_COM_1977_0001_XM_PACKAGE.txt,1977,169.3525390625,H:\Corpus_commission\txt_files\1977_0001_COM_1977_0001_XM_PACKAGE.txt
20795,1977_0001_COM_1977_0002_XM_PACKAGE.txt,1977,201.5771484375,H:\Corpus_commission\txt_files\1977_0001_COM_1977_0002_XM_PACKAGE.txt
20796,1977_0001_COM_1977_0003_XM_PACKAGE.txt,1977,104.1640625,H:\Corpus_commission\txt_files\1977_0001_COM_1977_0003_XM_PACKAGE.txt
20797,1977_0002_COM_1977_0004_XM_PACKAGE.txt,1977,173.244140625,H:\Corpus_commission\txt_files\1977_0002_COM_1977_0004_XM_PACKAGE.txt
20798,1977_0002_COM_1977_0005_XM_PACKAGE.txt,1977,86.0810546875,H:\Corpus_commission\txt_files\1977_0002_COM_1977_0005_XM_PACKAGE.txt
20799,1977_0002_COM_1977_0006_XM_PACKAGE.txt,1977,78.2802734375,H:\Corpus_commission\txt_files\1977_0002_COM_1977_0006_XM_PACKAGE.txt
20800,1977_0003_COM_1977_0007_XM_PACKAGE.txt,1977,1457.87890625,H:\Corpus_commission\txt_files\1977_0003_COM_1977_0007_XM_PACKAGE.txt
20801,1977_0004_COM_1977_0008_XM_PACKAGE.txt,1977,47.1240234375,H:\Corpus_commission\txt_files\1977_0004_COM_1977_0008_XM_PACKAGE.txt
20802,1977_0004_COM_1977_0009_XM_PACKAGE.txt,1977,51.9638671875,H:\Corpus_commission\txt_files\1977_0004_COM_1977_0009_XM_PACKAGE.txt
20803,1977_0004_COM_1977_0010_XM_PACKAGE.txt,1977,785.42578125,H:\Corpus_commission\txt_files\1977_0004_COM_1977_0010_XM_PACKAGE.txt
20804,1977_0004_COM_1977_0011_XM_PACKAGE.txt,1977,135.5576171875,H:\Corpus_commission\txt_files\1977_0004_COM_1977_0011_XM_PACKAGE.txt
20805,1977_0005_COM_1977_0012_XM_PACKAGE.txt,1977,64.953125,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0012_XM_PACKAGE.txt
20806,1977_0005_COM_1977_0013_XM_PACKAGE.txt,1977,78.1240234375,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0013_XM_PACKAGE.txt
20807,1977_0005_COM_1977_0014_XM_PACKAGE.txt,1977,38.26953125,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0014_XM_PACKAGE.txt
20808,1977_0005_COM_1977_0015_XM_PACKAGE.txt,1977,55.0517578125,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0015_XM_PACKAGE.txt
20809,1977_0005_COM_1977_0016_XM_PACKAGE.txt,1977,208.2890625,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0016_XM_PACKAGE.txt
20810,1977_0005_COM_1977_0017_XM_PACKAGE.txt,1977,43.4169921875,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0017_XM_PACKAGE.txt
20811,1977_0005_COM_1977_0018_XM_PACKAGE.txt,1977,43.2861328125,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0018_XM_PACKAGE.txt
20812,1977_0005_COM_1977_0019_XM_PACKAGE.txt,1977,46.115234375,H:\Corpus_commission\txt_files\1977_0005_COM_1977_0019_XM_PACKAGE.txt
20813,1977_0006_COM_1977_0020_XM_PACKAGE.txt,1977,815.39453125,H:\Corpus_commission\txt_files\1977_0006_COM_1977_0020_XM_PACKAGE.txt
20814,1977_0007_COM_1977_0020_XM_PACKAGE.txt,1977,817.1435546875,H:\Corpus_commission\txt_files\1977_0007_COM_1977_0020_XM_PACKAGE.txt
20815,1977_0008_COM_1977_0021_XM_PACKAGE.txt,1977,231.8388671875,H:\Corpus_commission\txt_files\1977_0008_COM_1977_0021_XM_PACKAGE.txt
20816,1977_0008_COM_1977_0022_XM_PACKAGE.txt,1977,751.046875,H:\Corpus_commission\txt_files\1977_0008_COM_1977_0022_XM_PACKAGE.txt
20817,1977_0010_COM_1977_0027_XM_PACKAGE.txt,1977,50.3671875,H:\Corpus_commission\txt_files\1977_0010_COM_1977_0027_XM_PACKAGE.txt
20818,1977_0010_COM_1977_0028_XM_PACKAGE.txt,1977,194.5224609375,H:\Corpus_commission\txt_files\1977_0010_COM_1977_0028_XM_PACKAGE.txt
20819,1977_0010_COM_1977_0029_XM_PACKAGE.txt,1977,285.8095703125,H:\Corpus_commission\txt_files\1977_0010_COM_1977_0029_XM_PACKAGE.txt
20820,1977_0011_COM_1977_0030_XM_PACKAGE.txt,1977,463.5576171875,H:\Corpus_commission\txt_files\1977_0011_COM_1977_0030_XM_PACKAGE.txt
20821,1977_0011_COM_1977_0031_XM_PACKAGE.txt,1977,107.240234375,H:\Corpus_commission\txt_files\1977_0011_COM_1977_0031_XM_PACKAGE.txt
20822,1977_0012_COM_1977_0032_XM_PACKAGE.txt,1977,294.3828125,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0032_XM_PACKAGE.txt
20823,1977_0012_COM_1977_0033_XM_PACKAGE.txt,1977,36.005859375,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0033_XM_PACKAGE.txt
20824,1977_0012_COM_1977_0034_XM_PACKAGE.txt,1977,9.0869140625,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0034_XM_PACKAGE.txt
20825,1977_0012_COM_1977_0035_XM_PACKAGE.txt,1977,22.96875,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0035_XM_PACKAGE.txt
20826,1977_0012_COM_1977_0036_XM_PACKAGE.txt,1977,95.3330078125,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0036_XM_PACKAGE.txt
20827,1977_0012_COM_1977_0037_XM_PACKAGE.txt,1977,346.4462890625,H:\Corpus_commission\txt_files\1977_0012_COM_1977_0037_XM_PACKAGE.txt
20828,1977_0013_COM_1977_0038_XM_PACKAGE.txt,1977,58.900390625,H:\Corpus_commission\txt_files\1977_0013_COM_1977_0038_XM_PACKAGE.txt
20829,1977_0013_COM_1977_0039_XM_PACKAGE.txt,1977,122.138671875,H:\Corpus_commission\txt_files\1977_0013_COM_1977_0039_XM_PACKAGE.txt
20830,1977_0013_COM_1977_0040_XM_PACKAGE.txt,1977,121.666015625,H:\Corpus_commission\txt_files\1977_0013_COM_1977_0040_XM_PACKAGE.txt
20831,1977_0013_COM_1977_0041_XM_PACKAGE.txt,1977,179.6416015625,H:\Corpus_commission\txt_files\1977_0013_COM_1977_0041_XM_PACKAGE.txt
20832,1977_0014_COM_1977_0042_XM_PACKAGE.txt,1977,1428.388671875,H:\Corpus_commission\txt_files\1977_0014_COM_1977_0042_XM_PACKAGE.txt
20833,1977_0015_COM_1977_0043_XM_PACKAGE.txt,1977,281.982421875,H:\Corpus_commission\txt_files\1977_0015_COM_1977_0043_XM_PACKAGE.txt
20834,1977_0015_COM_1977_0044_XM_PACKAGE.txt,1977,68.96484375,H:\Corpus_commission\txt_files\1977_0015_COM_1977_0044_XM_PACKAGE.txt
20835,1977_0015_COM_1977_0045_XM_PACKAGE.txt,1977,712.59375,H:\Corpus_commission\txt_files\1977_0015_COM_1977_0045_XM_PACKAGE.txt
20836,1977_0016_COM_1977_0045_XM_PACKAGE.txt,1977,895.22265625,H:\Corpus_commission\txt_files\1977_0016_COM_1977_0045_XM_PACKAGE.txt
20837,1977_0017_COM_1977_0046_XM_PACKAGE.txt,1977,34.9921875,H:\Corpus_commission\txt_files\1977_0017_COM_1977_0046_XM_PACKAGE.txt
20838,1977_0017_COM_1977_0047_XM_PACKAGE.txt,1977,52.57421875,H:\Corpus_commission\txt_files\1977_0017_COM_1977_0047_XM_PACKAGE.txt
20839,1977_0017_COM_1977_0048_XM_PACKAGE.txt,1977,1717.8935546875,H:\Corpus_commission\txt_files\1977_0017_COM_1977_0048_XM_PACKAGE.txt
20840,1977_0017_COM_1977_0049_XM_PACKAGE.txt,1977,74.0908203125,H:\Corpus_commission\txt_files\1977_0017_COM_1977_0049_XM_PACKAGE.txt
20841,1977_0018_COM_1977_0050_XM_PACKAGE 1.txt,1977,1398.1162109375,H:\Corpus_commission\txt_files\1977_0018_COM_1977_0050_XM_PACKAGE 1.txt
20842,1977_0018_COM_1977_0050_XM_PACKAGE.txt,1977,940.4189453125,H:\Corpus_commission\txt_files\1977_0018_COM_1977_0050_XM_PACKAGE.txt
20843,1977_0019_COM_1977_0050_XM_PACKAGE.txt,1977,747.634765625,H:\Corpus_commission\txt_files\1977_0019_COM_1977_0050_XM_PACKAGE.txt
20844,1977_0020_COM_1977_0050_XM_PACKAGE.txt,1977,716.767578125,H:\Corpus_commission\txt_files\1977_0020_COM_1977_0050_XM_PACKAGE.txt
20845,1977_0021_COM_1977_0050_XM_PACKAGE.txt,1977,2255.2958984375,H:\Corpus_commission\txt_files\1977_0021_COM_1977_0050_XM_PACKAGE.txt
20846,1977_0022_COM_1977_0051_XM_PACKAGE.txt,1977,206.056640625,H:\Corpus_commission\txt_files\1977_0022_COM_1977_0051_XM_PACKAGE.txt
20847,1977_0022_COM_1977_0052_XM_PACKAGE.txt,1977,31.36328125,H:\Corpus_commission\txt_files\1977_0022_COM_1977_0052_XM_PACKAGE.txt
20848,1977_0022_COM_1977_0053_XM_PACKAGE.txt,1977,300.240234375,H:\Corpus_commission\txt_files\1977_0022_COM_1977_0053_XM_PACKAGE.txt
20849,1977_0022_COM_1977_0054_XM_PACKAGE.txt,1977,258.287109375,H:\Corpus_commission\txt_files\1977_0022_COM_1977_0054_XM_PACKAGE.txt
20850,1977_0022_COM_1977_0055_XM_PACKAGE.txt,1977,62.4345703125,H:\Corpus_commission\txt_files\1977_0022_COM_1977_0055_XM_PACKAGE.txt
20851,1977_0023_COM_1977_0056_XM_PACKAGE.txt,1977,33.8154296875,H:\Corpus_commission\txt_files\1977_0023_COM_1977_0056_XM_PACKAGE.txt
20852,1977_0023_COM_1977_0057_XM_PACKAGE.txt,1977,85.6259765625,H:\Corpus_commission\txt_files\1977_0023_COM_1977_0057_XM_PACKAGE.txt
20853,1977_0023_COM_1977_0058_XM_PACKAGE.txt,1977,403.466796875,H:\Corpus_commission\txt_files\1977_0023_COM_1977_0058_XM_PACKAGE.txt
20854,1977_0024_COM_1977_0059_XM_PACKAGE.txt,1977,1026.5830078125,H:\Corpus_commission\txt_files\1977_0024_COM_1977_0059_XM_PACKAGE.txt
20855,1977_0025_COM_1977_0059_XM_PACKAGE.txt,1977,2005.3232421875,H:\Corpus_commission\txt_files\1977_0025_COM_1977_0059_XM_PACKAGE.txt
20856,1977_0026_COM_1977_0060_XM_PACKAGE.txt,1977,915.271484375,H:\Corpus_commission\txt_files\1977_0026_COM_1977_0060_XM_PACKAGE.txt
20857,1977_0027_COM_1977_0061_XM_PACKAGE.txt,1977,27.46484375,H:\Corpus_commission\txt_files\1977_0027_COM_1977_0061_XM_PACKAGE.txt
20858,1977_0027_COM_1977_0062_XM_PACKAGE.txt,1977,43.078125,H:\Corpus_commission\txt_files\1977_0027_COM_1977_0062_XM_PACKAGE.txt
20859,1977_0027_COM_1977_0063_XM_PACKAGE.txt,1977,279.47265625,H:\Corpus_commission\txt_files\1977_0027_COM_1977_0063_XM_PACKAGE.txt
20860,1977_0027_COM_1977_0064_XM_PACKAGE.txt,1977,148.5029296875,H:\Corpus_commission\txt_files\1977_0027_COM_1977_0064_XM_PACKAGE.txt
20861,1977_0027_COM_1977_0065_XM_PACKAGE.txt,1977,36.455078125,H:\Corpus_commission\txt_files\1977_0027_COM_1977_0065_XM_PACKAGE.txt
20862,1977_0028_COM_1977_0066_XM_PACKAGE.txt,1977,101.697265625,H:\Corpus_commission\txt_files\1977_0028_COM_1977_0066_XM_PACKAGE.txt
20863,1977_0028_COM_1977_0067_XM_PACKAGE.txt,1977,137.421875,H:\Corpus_commission\txt_files\1977_0028_COM_1977_0067_XM_PACKAGE.txt
20864,1977_0028_COM_1977_0068_XM_PACKAGE.txt,1977,180.185546875,H:\Corpus_commission\txt_files\1977_0028_COM_1977_0068_XM_PACKAGE.txt
20865,1977_0028_COM_1977_0070_XM_PACKAGE.txt,1977,88.7568359375,H:\Corpus_commission\txt_files\1977_0028_COM_1977_0070_XM_PACKAGE.txt
20866,1977_0029_COM_1977_0071_XM_PACKAGE.txt,1977,466.462890625,H:\Corpus_commission\txt_files\1977_0029_COM_1977_0071_XM_PACKAGE.txt
20867,1977_0029_COM_1977_0072_XM_PACKAGE.txt,1977,61.84765625,H:\Corpus_commission\txt_files\1977_0029_COM_1977_0072_XM_PACKAGE.txt
20868,1977_0029_COM_1977_0073_XM_PACKAGE.txt,1977,61.533203125,H:\Corpus_commission\txt_files\1977_0029_COM_1977_0073_XM_PACKAGE.txt
20869,1977_0030_COM_1977_0074_XM_PACKAGE.txt,1977,349.1845703125,H:\Corpus_commission\txt_files\1977_0030_COM_1977_0074_XM_PACKAGE.txt
20870,1977_0030_COM_1977_0075_XM_PACKAGE.txt,1977,2.17578125,H:\Corpus_commission\txt_files\1977_0030_COM_1977_0075_XM_PACKAGE.txt
20871,1977_0030_COM_1977_0076_XM_PACKAGE.txt,1977,245.4619140625,H:\Corpus_commission\txt_files\1977_0030_COM_1977_0076_XM_PACKAGE.txt
20872,1977_0031_COM_1977_0077_XM_PACKAGE.txt,1977,295.7509765625,H:\Corpus_commission\txt_files\1977_0031_COM_1977_0077_XM_PACKAGE.txt
20873,1977_0031_COM_1977_0078_XM_PACKAGE.txt,1977,78.05078125,H:\Corpus_commission\txt_files\1977_0031_COM_1977_0078_XM_PACKAGE.txt
20874,1977_0031_COM_1977_0079_XM_PACKAGE.txt,1977,9.8994140625,H:\Corpus_commission\txt_files\1977_0031_COM_1977_0079_XM_PACKAGE.txt
20875,1977_0031_COM_1977_0080_XM_PACKAGE.txt,1977,58.294921875,H:\Corpus_commission\txt_files\1977_0031_COM_1977_0080_XM_PACKAGE.txt
20876,1977_0031_COM_1977_0081_XM_PACKAGE.txt,1977,195.8359375,H:\Corpus_commission\txt_files\1977_0031_COM_1977_0081_XM_PACKAGE.txt
20877,1977_0032_COM_1977_0082_XM_PACKAGE.txt,1977,116.892578125,H:\Corpus_commission\txt_files\1977_0032_COM_1977_0082_XM_PACKAGE.txt
20878,1977_0032_COM_1977_0083_XM_PACKAGE.txt,1977,649.1826171875,H:\Corpus_commission\txt_files\1977_0032_COM_1977_0083_XM_PACKAGE.txt
20879,1977_0033_COM_1977_0084_XM_PACKAGE.txt,1977,156.9853515625,H:\Corpus_commission\txt_files\1977_0033_COM_1977_0084_XM_PACKAGE.txt
20880,1977_0033_COM_1977_0085_XM_PACKAGE.txt,1977,1217.625,H:\Corpus_commission\txt_files\1977_0033_COM_1977_0085_XM_PACKAGE.txt
20881,1977_0034_COM_1977_0085_XM_PACKAGE 1.txt,1977,170.583984375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0085_XM_PACKAGE 1.txt
20882,1977_0034_COM_1977_0085_XM_PACKAGE.txt,1977,170.583984375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0085_XM_PACKAGE.txt
20883,1977_0034_COM_1977_0086_XM_PACKAGE 1.txt,1977,71.8271484375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0086_XM_PACKAGE 1.txt
20884,1977_0034_COM_1977_0086_XM_PACKAGE.txt,1977,71.8271484375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0086_XM_PACKAGE.txt
20885,1977_0034_COM_1977_0087_XM_PACKAGE 1.txt,1977,141.69140625,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0087_XM_PACKAGE 1.txt
20886,1977_0034_COM_1977_0087_XM_PACKAGE.txt,1977,141.69140625,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0087_XM_PACKAGE.txt
20887,1977_0034_COM_1977_0088_XM_PACKAGE 1.txt,1977,69.6240234375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0088_XM_PACKAGE 1.txt
20888,1977_0034_COM_1977_0088_XM_PACKAGE.txt,1977,69.6240234375,H:\Corpus_commission\txt_files\1977_0034_COM_1977_0088_XM_PACKAGE.txt
20889,1977_0035_COM_1977_0089_XM_PACKAGE.txt,1977,151.9091796875,H:\Corpus_commission\txt_files\1977_0035_COM_1977_0089_XM_PACKAGE.txt
20890,1977_0035_COM_1977_0090_XM_PACKAGE.txt,1977,482.2861328125,H:\Corpus_commission\txt_files\1977_0035_COM_1977_0090_XM_PACKAGE.txt
20891,1977_0037_COM_1977_0091_XM_PACKAGE.txt,1977,8.6005859375,H:\Corpus_commission\txt_files\1977_0037_COM_1977_0091_XM_PACKAGE.txt
20892,1977_0037_COM_1977_0092_XM_PACKAGE.txt,1977,205.4921875,H:\Corpus_commission\txt_files\1977_0037_COM_1977_0092_XM_PACKAGE.txt
20893,1977_0037_COM_1977_0093_XM_PACKAGE.txt,1977,51.228515625,H:\Corpus_commission\txt_files\1977_0037_COM_1977_0093_XM_PACKAGE.txt
20894,1977_0037_COM_1977_0094_XM_PACKAGE.txt,1977,38.63671875,H:\Corpus_commission\txt_files\1977_0037_COM_1977_0094_XM_PACKAGE.txt
20895,1977_0038_COM_1977_0095_XM_PACKAGE.txt,1977,747.41796875,H:\Corpus_commission\txt_files\1977_0038_COM_1977_0095_XM_PACKAGE.txt
20896,1977_0039_COM_1977_0095_XM_PACKAGE.txt,1977,724.978515625,H:\Corpus_commission\txt_files\1977_0039_COM_1977_0095_XM_PACKAGE.txt
20897,1977_0040_COM_1977_0095_XM_PACKAGE.txt,1977,1235.1318359375,H:\Corpus_commission\txt_files\1977_0040_COM_1977_0095_XM_PACKAGE.txt
20898,1977_0041_COM_1977_0096_XM_PACKAGE.txt,1977,247.1630859375,H:\Corpus_commission\txt_files\1977_0041_COM_1977_0096_XM_PACKAGE.txt
20899,1977_0041_COM_1977_0097_XM_PACKAGE.txt,1977,81.947265625,H:\Corpus_commission\txt_files\1977_0041_COM_1977_0097_XM_PACKAGE.txt
20900,1977_0041_COM_1977_0098_XM_PACKAGE.txt,1977,63.8330078125,H:\Corpus_commission\txt_files\1977_0041_COM_1977_0098_XM_PACKAGE.txt
20901,1977_0041_COM_1977_0099_XM_PACKAGE.txt,1977,60.75390625,H:\Corpus_commission\txt_files\1977_0041_COM_1977_0099_XM_PACKAGE.txt
20902,1977_0042_COM_1977_0100_XM_PACKAGE.txt,1977,703.060546875,H:\Corpus_commission\txt_files\1977_0042_COM_1977_0100_XM_PACKAGE.txt
20903,1977_0043_COM_1977_0100_XM_PACKAGE.txt,1977,709.76171875,H:\Corpus_commission\txt_files\1977_0043_COM_1977_0100_XM_PACKAGE.txt
20904,1977_0044_COM_1977_0100_XM_PACKAGE.txt,1977,1284.8349609375,H:\Corpus_commission\txt_files\1977_0044_COM_1977_0100_XM_PACKAGE.txt
20905,1977_0045_COM_1977_0101_XM_PACKAGE.txt,1977,12.654296875,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0101_XM_PACKAGE.txt
20906,1977_0045_COM_1977_0102_XM_PACKAGE.txt,1977,32.11328125,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0102_XM_PACKAGE.txt
20907,1977_0045_COM_1977_0103_XM_PACKAGE.txt,1977,58.17578125,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0103_XM_PACKAGE.txt
20908,1977_0045_COM_1977_0104_XM_PACKAGE.txt,1977,41.97265625,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0104_XM_PACKAGE.txt
20909,1977_0045_COM_1977_0105_XM_PACKAGE.txt,1977,6.8095703125,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0105_XM_PACKAGE.txt
20910,1977_0045_COM_1977_0106_XM_PACKAGE.txt,1977,3.3818359375,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0106_XM_PACKAGE.txt
20911,1977_0045_COM_1977_0107_XM_PACKAGE.txt,1977,18.4697265625,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0107_XM_PACKAGE.txt
20912,1977_0045_COM_1977_0108_XM_PACKAGE.txt,1977,24.5712890625,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0108_XM_PACKAGE.txt
20913,1977_0045_COM_1977_0109_XM_PACKAGE.txt,1977,218.6279296875,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0109_XM_PACKAGE.txt
20914,1977_0045_COM_1977_0110_XM_PACKAGE.txt,1977,10.416015625,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0110_XM_PACKAGE.txt
20915,1977_0045_COM_1977_0511_XM_PACKAGE.txt,1977,28.744140625,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0511_XM_PACKAGE.txt
20916,1977_0045_COM_1977_0512_XM_PACKAGE.txt,1977,223.5537109375,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0512_XM_PACKAGE.txt
20917,1977_0045_COM_1977_0513_XM_PACKAGE.txt,1977,43.38671875,H:\Corpus_commission\txt_files\1977_0045_COM_1977_0513_XM_PACKAGE.txt
20918,1977_0046_COM_1977_0111_XM_PACKAGE.txt,1977,1170.078125,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0111_XM_PACKAGE.txt
20919,1977_0046_COM_1977_0112_XM_PACKAGE.txt,1977,120.4453125,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0112_XM_PACKAGE.txt
20920,1977_0046_COM_1977_0113_XM_PACKAGE.txt,1977,48.7626953125,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0113_XM_PACKAGE.txt
20921,1977_0046_COM_1977_0114_XM_PACKAGE.txt,1977,106.78125,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0114_XM_PACKAGE.txt
20922,1977_0046_COM_1977_0115_XM_PACKAGE.txt,1977,28.1337890625,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0115_XM_PACKAGE.txt
20923,1977_0046_COM_1977_0116_XM_PACKAGE.txt,1977,105.22265625,H:\Corpus_commission\txt_files\1977_0046_COM_1977_0116_XM_PACKAGE.txt
20924,1977_0047_COM_1977_0117_XM_PACKAGE.txt,1977,1274.6640625,H:\Corpus_commission\txt_files\1977_0047_COM_1977_0117_XM_PACKAGE.txt
20925,1977_0048_COM_1977_0118_XM_PACKAGE.txt,1977,71.9462890625,H:\Corpus_commission\txt_files\1977_0048_COM_1977_0118_XM_PACKAGE.txt
20926,1977_0048_COM_1977_0119_XM_PACKAGE.txt,1977,152.9697265625,H:\Corpus_commission\txt_files\1977_0048_COM_1977_0119_XM_PACKAGE.txt
20927,1977_0048_COM_1977_0120_XM_PACKAGE.txt,1977,281.4462890625,H:\Corpus_commission\txt_files\1977_0048_COM_1977_0120_XM_PACKAGE.txt
20928,1977_0048_COM_1977_0121_XM_PACKAGE.txt,1977,198.4306640625,H:\Corpus_commission\txt_files\1977_0048_COM_1977_0121_XM_PACKAGE.txt
20929,1977_0049_COM_1977_0122_XM_PACKAGE.txt,1977,226.7333984375,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0122_XM_PACKAGE.txt
20930,1977_0049_COM_1977_0123_XM_PACKAGE.txt,1977,22.7998046875,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0123_XM_PACKAGE.txt
20931,1977_0049_COM_1977_0124_XM_PACKAGE.txt,1977,22.0322265625,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0124_XM_PACKAGE.txt
20932,1977_0049_COM_1977_0125_XM_PACKAGE.txt,1977,19.02734375,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0125_XM_PACKAGE.txt
20933,1977_0049_COM_1977_0126_XM_PACKAGE.txt,1977,46.7333984375,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0126_XM_PACKAGE.txt
20934,1977_0049_COM_1977_0127_XM_PACKAGE.txt,1977,557.3310546875,H:\Corpus_commission\txt_files\1977_0049_COM_1977_0127_XM_PACKAGE.txt
20935,1977_0050_COM_1977_0128_XM_PACKAGE.txt,1977,53.044921875,H:\Corpus_commission\txt_files\1977_0050_COM_1977_0128_XM_PACKAGE.txt
